PROSPECTID,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Credit_Score,Approved_Flag,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,Delinquency_Group
50053,2186.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,SSC,44,M,15000,127,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,691,P2,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,96,96,No Delinquency
50054,45.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0,Married,12TH,30,M,22000,70,1.0,0.0,0.642,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,689,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,13,13,No Delinquency
50055,71.0,33.0,27.0,5,183,0,0,0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,183,5.0,0.0,0.0,0.0,1.0,1.0,1.0,113.0,3.0,3.0,0.0,Married,UNDER GRADUATE,31,M,38500,38,0.333,1.0,0.907,0,0,1.0,0.0,1.0,0.0,0.446,1,0,others,others,664,P3,9,6,3,3,0,0.333,0.0,0.333,0.667,3,0,0.333,0.0,1,0,0,1,7,0,0,7,2,1,64,4,Medium (3-5)
50056,844.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,1.0,Married,GRADUATE,40,F,10000,152,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,671,P2,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,30,30,No Delinquency
50057,1436.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,Single,12TH,27,M,19000,41,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,38.66423535052205,0,0,PL,others,662,P3,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,68,68,No Delinquency
50058,195.0,35.0,12.0,7,59,0,0,0,4.841127815637518,9.20649812364211,5,1,5,0,0,0,0,0,0,0,0,0,0,0,59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,717.0,0.0,0.0,0.0,Married,12TH,29,M,24000,50,0.429,0.0,0.577,0,1,0.0,0.0,0.0,0.0,8.333,1,0,PL,PL,678,P2,7,4,3,0,0,0.0,0.0,0.429,0.571,0,0,0.0,0.0,0,0,0,0,6,0,1,6,1,0,61,23,High (5+)
50059,51.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,2.0,Single,GRADUATE,28,M,17000,77,1.0,0.0,0.458,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,ConsumerLoan,ConsumerLoan,674,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,16,16,No Delinquency
50060,110.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,170.0,1.0,1.0,0.0,Married,UNDER GRADUATE,35,M,21000,126,1.0,1.0,0.5,0,0,1.0,0.0,1.0,0.0,0.976,0,0,PL,PL,666,P3,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5,No Delinquency
50061,30.0,5.0,5.0,1,8,1,1,0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.0,0.0,0.0,0.0,1.0,0.0,0.0,354.0,1.0,0.0,0.0,Married,12TH,56,M,18000,146,0.667,0.0,0.667,0,1,0.0,0.0,0.0,0.0,5.0,0,0,ConsumerLoan,ConsumerLoan,680,P2,3,1,2,0,0,0.0,0.0,0.667,0.333,1,0,0.333,0.0,0,1,0,1,0,0,1,1,2,0,20,10,Low (1-2)
50062,73.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,2.0,0.0,0.0,Single,12TH,25,M,14000,58,1.0,0.5,0.407,0,0,0.0,0.0,0.0,0.0,1.784,0,0,others,others,685,P2,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,1,0,0,0,0,2,1,7,3,No Delinquency
50063,249.46359868211286,17.0,17.0,1,29,0,0,0,4.841127815637518,9.20649812364211,0,0,35,6,12,0,0,0,0,0,0,0,0,0,29,4.0,0.0,0.0,0.0,4.0,2.0,2.0,143.0,2.0,2.0,0.0,Married,SSC,45,M,20000,121,0.333,1.0,0.952,0,1,1.0,0.0,0.5,0.0,15.0,0,0,PL,PL,678,P2,3,2,1,1,1,0.333,0.333,0.333,0.667,1,1,0.333,0.333,1,0,0,0,0,0,3,0,3,0,34,5,Low (1-2)
50064,23.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,4.0,3.0,1.0,Single,12TH,22,M,15000,53,1.0,0.667,0.829,0,0,0.0,0.0,0.0,0.0,0.6,0,0,ConsumerLoan,others,678,P2,3,0,3,2,0,0.667,0.0,1.0,0.0,3,0,1.0,0.0,1,2,0,1,0,0,0,2,1,0,11,2,No Delinquency
50065,26.0,35.0,1.0,9,44,5,7,2,74.0,74.0,5,1,37,3,8,0,0,0,0,0,0,0,0,0,44,3.0,1.0,0.0,0.0,1.0,1.0,1.0,76.0,1.0,1.0,1.0,Married,UNDER GRADUATE,32,M,34000,241,0.667,0.5,0.627,1,0,1.0,0.0,1.0,0.0,27.941,0,0,PL,CC,685,P2,6,2,4,1,0,0.167,0.0,0.667,0.333,2,0,0.333,0.0,0,3,1,0,0,0,0,4,2,2,73,5,High (5+)
50066,79.0,22.0,8.0,9,26,0,2,2,0.0,26.0,1,0,17,5,11,0,0,0,0,0,0,0,0,0,26,2.0,0.0,0.0,0.0,1.0,0.0,1.0,198.0,1.0,0.0,0.0,Married,SSC,27,M,20000,244,0.4,1.0,0.664,0,0,0.0,0.0,0.0,0.0,0.57,1,0,PL,others,702,P1,5,3,2,2,1,0.4,0.2,0.4,0.6,2,2,0.4,0.4,0,1,0,1,3,0,0,4,1,0,57,5,High (5+)
50067,45.0,3.0,1.0,3,29,3,3,0,29.0,29.0,0,0,20,2,4,0,0,0,0,0,0,0,0,0,29,12.0,6.0,2.0,2.0,1.0,0.0,0.0,2.0,6.0,5.0,2.0,Married,GRADUATE,28,M,36000,63,0.667,0.5,0.996,1,1,0.0,1.0,0.0,0.333,2.645,1,1,ConsumerLoan,CC,672,P2,6,2,4,1,0,0.167,0.0,0.667,0.333,2,2,0.333,0.333,0,0,2,0,1,1,1,3,3,1,39,6,Medium (3-5)
50068,71.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,Married,12TH,42,F,20000,96,1.0,0.0,0.33,0,0,0.5,0.0,0.5,0.0,0.842,0,0,PL,PL,671,P2,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,1,0,0,0,0,2,1,7,7,No Delinquency
50069,352.0,10.0,10.0,1,2,0,1,1,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,1.0,1.0,Married,GRADUATE,35,M,25000,62,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,667,P3,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,0,0,0,0,0,0,0,1,1,28,28,Low (1-2)
50070,58.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,Married,SSC,42,M,27000,190,0.048,0.0,0.731,1,0,0.0,0.0,0.0,0.0,1.163,1,0,others,others,697,P2,21,20,1,0,0,0.0,0.0,0.048,0.952,1,0,0.048,0.0,0,0,1,0,20,0,0,20,1,0,58,9,No Delinquency
50071,63.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,2.0,2.0,0.0,Married,12TH,34,M,20000,128,1.0,1.0,0.667,0,0,0.0,0.0,0.0,0.0,1.3,0,0,others,others,680,P2,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,3,3,No Delinquency
50072,53.0,35.0,1.0,26,63,5,10,5,63.0,93.0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,63,10.0,4.0,1.0,2.0,0.0,0.0,0.0,22.0,8.0,7.0,2.0,Single,OTHERS,27,M,30000,42,0.4,1.0,0.786,1,0,0.0,0.5,0.0,0.25,17.217,1,0,ConsumerLoan,CC,686,P2,10,6,4,2,0,0.2,0.0,0.4,0.6,2,0,0.2,0.0,0,1,2,1,6,0,0,7,3,0,72,3,High (5+)
50073,38.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,2.0,1.0,2.0,99.0,9.0,5.0,0.0,Single,POST-GRADUATE,21,M,22000,53,1.0,1.0,0.898,0,0,0.5,0.0,0.5,0.0,1.19,0,0,PL,ConsumerLoan,671,P2,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,3,3,No Delinquency
50074,65.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,3.0,3.0,3.0,5.0,2.0,5.0,9.0,14.0,9.0,6.0,Single,GRADUATE,30,M,35000,76,1.0,1.0,0.716,0,1,0.4,1.0,0.4,1.0,0.534,0,0,CC,PL,651,P4,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,1,0,0,1,0,2,0,5,5,No Delinquency
50075,43.0,35.0,2.0,20,210,4,4,0,300.0,300.0,20,11,34,5,11,0,0,0,0,0,0,0,0,0,210,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,12TH,38,M,20000,126,0.667,0.0,0.089,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,666,P3,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,0,1,0,0,1,0,0,3,0,1,65,27,High (5+)
50076,596.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,12TH,43,M,40000,126,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,701,P1,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0,2,70,36,No Delinquency
50077,104.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,68.0,8.0,6.0,5.0,Single,POST-GRADUATE,30,M,45000,32,0.667,0.0,0.337,0,0,1.0,0.0,1.0,0.0,0.818,0,0,PL,CC,661,P3,3,1,2,0,0,0.0,0.0,0.667,0.333,2,0,0.667,0.0,1,0,0,2,0,0,0,0,3,1,32,8,No Delinquency
50078,61.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,4.0,4.0,4.0,29.0,8.0,6.0,3.0,Single,GRADUATE,27,M,40000,107,0.889,0.625,0.723,0,1,1.0,0.0,1.0,0.0,5.332,0,0,ConsumerLoan,others,659,P3,9,1,8,5,1,0.556,0.111,0.889,0.111,8,1,0.889,0.111,1,2,0,4,0,0,1,2,7,2,15,2,No Delinquency
50079,78.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,0.0,0.0,0.0,Married,12TH,50,M,24000,269,0.5,0.0,0.06,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,698,P2,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,110,21,No Delinquency
50080,694.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,GRADUATE,43,F,15000,48,0.667,0.0,0.127,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,692,P2,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,0,0,0,0,3,0,0,3,0,0,81,34,No Delinquency
50081,96.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,Married,12TH,32,M,25000,122,1.0,1.0,0.5,0,0,1.0,0.0,1.0,0.0,0.58,0,0,others,PL,673,P2,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,6,6,No Delinquency
50082,68.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,66,11,29,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,4.0,0.0,1.0,220.0,1.0,0.0,0.0,Married,12TH,31,M,25000,27,0.5,0.5,0.31,0,1,0.0,0.0,0.0,0.0,10.4,1,1,PL,others,724,P1,16,8,8,2,4,0.125,0.25,0.5,0.5,4,4,0.25,0.25,0,3,0,9,1,1,1,6,10,1,79,6,No Delinquency
50083,89.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,96,2,7,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,3.0,3.0,Married,12TH,33,M,43500,103,0.059,0.0,1.074,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,ConsumerLoan,others,676,P2,17,16,1,0,1,0.0,0.059,0.059,0.941,1,3,0.059,0.176,0,0,0,0,0,0,0,17,0,17,47,8,No Delinquency
50084,68.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1.0,0.0,0.0,1.0,0.0,1.0,13.0,6.0,3.0,2.0,Married,GRADUATE,42,M,40000,311,0.44,0.182,0.639,1,1,0.0,0.0,0.0,0.0,8.474,0,0,ConsumerLoan,CC,729,P1,25,14,11,2,3,0.08,0.12,0.44,0.56,11,3,0.44,0.12,3,5,3,7,0,0,1,9,16,9,199,6,No Delinquency
50085,52.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,31,1,7,0,0,0,0,0,0,0,0,0,0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,92.0,5.0,2.0,0.0,Single,GRADUATE,26,M,45000,126,1.0,0.333,0.911,1,0,1.0,0.5,1.0,0.5,13.421,0,0,PL,AL,687,P2,4,0,4,1,0,0.25,0.0,1.0,0.0,3,0,0.75,0.0,1,0,2,1,0,0,0,0,4,1,47,3,No Delinquency
50086,249.46359868211286,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,GRADUATE,33,M,18000,130,0.5,1.0,1.0,0,0,0.0,0.0,0.0,0.0,1.389,0,0,others,others,676,P2,2,1,1,1,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,1,1,0,0,0,0,0,1,1,1,16,5,No Delinquency
50087,28.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,26.0,3.0,3.0,3.0,15.0,13.0,15.0,4.0,24.0,22.0,11.0,Single,GRADUATE,24,M,15000,65,0.75,1.0,0.387,1,1,0.867,1.0,0.867,1.0,3.896,0,0,ConsumerLoan,others,635,P4,4,1,3,2,1,0.5,0.25,0.75,0.25,2,1,0.5,0.25,1,1,1,0,0,0,1,2,2,1,21,3,No Delinquency
50088,59.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,Married,UNDER GRADUATE,28,M,21000,47,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,1.086,0,0,ConsumerLoan,CC,643,P4,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,16,16,No Delinquency
50089,90.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,8.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,7.0,7.0,3.0,Single,GRADUATE,23,M,43000,112,1.0,1.0,0.8,0,0,1.0,1.0,0.75,1.0,0.232,0,0,ConsumerLoan,PL,653,P4,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4,No Delinquency
50090,57.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,1.0,0.0,0.0,Married,12TH,31,M,40000,123,0.4,0.0,0.174,0,0,0.0,0.0,0.0,0.0,1.66,0,0,ConsumerLoan,ConsumerLoan,694,P2,10,6,4,0,5,0.0,0.5,0.4,0.6,4,5,0.4,0.5,1,0,0,6,0,0,0,0,10,4,29,11,No Delinquency
50091,52.0,35.0,27.0,4,60,0,0,0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,60,9.0,0.0,0.0,0.0,1.0,0.0,1.0,136.0,2.0,1.0,0.0,Married,POST-GRADUATE,26,M,32000,71,0.4,0.5,0.328,0,0,0.0,0.0,0.0,0.0,1.093,1,0,ConsumerLoan,AL,667,P3,5,3,2,1,1,0.2,0.2,0.4,0.6,2,1,0.4,0.2,0,1,0,3,1,0,0,2,3,0,52,4,Medium (3-5)
50092,75.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,GRADUATE,31,M,28000,70,1.0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,671,P2,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,2,2,No Delinquency
50093,41.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,Single,12TH,24,M,23000,66,1.0,0.0,0.458,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,687,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,17,17,No Delinquency
50094,100.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,45,3,12,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,SSC,31,F,25000,99,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,709,P1,4,4,0,0,1,0.0,0.25,0.0,1.0,1,3,0.25,0.75,0,0,0,0,3,0,0,4,0,1,44,12,No Delinquency
50095,18.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,57,6,20,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,Married,UNDER GRADUATE,42,M,30000,185,0.364,0.0,0.978,0,0,0.0,0.0,0.0,0.0,0.097,0,0,ConsumerLoan,others,709,P1,11,7,4,0,0,0.0,0.0,0.364,0.636,3,3,0.273,0.273,0,2,0,1,0,0,0,10,1,8,48,8,No Delinquency
50096,552.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0,1.0,Single,SSC,38,M,20000,70,0.091,0.0,0.601,0,0,0.0,0.0,0.0,0.0,38.66423535052205,1,0,others,others,679,P2,22,20,2,0,1,0.0,0.045,0.091,0.909,0,1,0.0,0.045,1,0,0,0,22,0,0,22,0,0,57,14,No Delinquency
50097,60.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,3.0,3.0,0.0,Single,12TH,24,M,25000,64,1.0,1.0,0.949,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,AL,others,683,P2,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,4,4,No Delinquency
50098,49.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,1.0,1.0,0.0,Single,12TH,24,M,19000,78,0.5,1.0,0.333,0,0,0.0,0.0,0.0,0.0,0.472,0,0,ConsumerLoan,others,697,P2,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,1,0,0,0,1,1,0,70,6,No Delinquency
50099,1315.0,20.31864560993046,12.696757002664587,0,0,0,0,0,4.841127815637518,9.20649812364211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,0.0,0.0,0.0,Married,SSC,33,M,23000,165,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,695,P2,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,56,27,No Delinquency
50100,56.0,10.0,9.0,2,26,0,2,2,0.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,Married,12TH,40,F,15000,130,1.0,0.0,0.763,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,668,P3,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,14,14,Low (1-2)
50101,603.0,20.31864560993046,12.696757002664587,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.291036321226258,0.4672664667333111,0.1589025880262135,0.2608463845384872,1.135177163167833,0.5067199822281462,0.7576585582583584,260.0516494501833,3.011107408641564,1.995290458735977,1.241719426857714,Married,12TH,31,M,18000,102,1.0,0.0,0.74,0,0,0.0,0.0,0.0,0.0,38.66423535052205,0,0,others,others,682,P2,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,79,79,No Delinquency
